Bandit,Reward,Algorithm
3,3.045779638252119,E_Greedy
3,3.6701465021071042,E_Greedy
3,4.930347602827478,E_Greedy
3,3.0421029999121574,E_Greedy
3,3.9016194373283186,E_Greedy
3,5.274032906128332,E_Greedy
3,2.972663793984079,E_Greedy
3,4.584275692822055,E_Greedy
3,4.53761398680205,E_Greedy
3,3.319971843407764,E_Greedy
3,3.580010025116439,E_Greedy
3,3.64810031625191,E_Greedy
3,3.6753775312949113,E_Greedy
3,4.564268183003179,E_Greedy
3,3.167286730443685,E_Greedy
3,3.9087392132314953,E_Greedy
3,4.433906505483934,E_Greedy
3,3.419186868473762,E_Greedy
3,1.9726028314336435,E_Greedy
3,5.756665687428462,E_Greedy
3,4.4084326769618345,E_Greedy
3,4.509369569703329,E_Greedy
3,5.21575631004751,E_Greedy
3,5.654993601538595,E_Greedy
3,2.3177693405595807,E_Greedy
3,3.3752250007003615,E_Greedy
3,3.7639945682532843,E_Greedy
3,3.983341720528061,E_Greedy
3,4.341803976560082,E_Greedy
3,3.5963731815982634,E_Greedy
3,4.283155053165764,E_Greedy
3,3.9142916065914766,E_Greedy
3,2.6095898088986513,E_Greedy
3,5.512345979457338,E_Greedy
3,3.5480914565101402,E_Greedy
3,3.3346649063443827,E_Greedy
3,4.54072598038229,E_Greedy
3,4.037788024322355,E_Greedy
3,3.513774644626857,E_Greedy
3,3.2544512957730376,E_Greedy
3,6.917221546819125,E_Greedy
3,4.77471417945346,E_Greedy
3,2.9765816821976068,E_Greedy
3,3.131278242392225,E_Greedy
3,3.711818237805913,E_Greedy
3,4.7598614685616765,E_Greedy
3,5.456833678591964,E_Greedy
3,3.375764521556377,E_Greedy
3,4.814412205355585,E_Greedy
3,4.469390670175042,E_Greedy
3,3.5744823952675993,E_Greedy
3,5.118167428933498,E_Greedy
3,5.725425597701095,E_Greedy
3,4.021609105705648,E_Greedy
3,3.9590235827484106,E_Greedy
3,3.845121133278031,E_Greedy
3,3.950273195738735,E_Greedy
3,6.1370243849988135,E_Greedy
3,5.579110816154999,E_Greedy
3,4.792499638271457,E_Greedy
3,4.487373593461961,E_Greedy
3,3.923560151675569,E_Greedy
3,3.8167724855044196,E_Greedy
3,2.1668553038041534,E_Greedy
3,4.1487998724740915,E_Greedy
3,4.203383819949313,E_Greedy
3,3.1859726186953523,E_Greedy
3,3.405842271833202,E_Greedy
3,3.857620335120863,E_Greedy
3,3.791936586232634,E_Greedy
3,5.458983342320862,E_Greedy
3,4.347719544561229,E_Greedy
3,3.746954742541494,E_Greedy
3,4.67382725554289,E_Greedy
3,4.13964905341284,E_Greedy
3,5.145156951366781,E_Greedy
3,4.7730430857536446,E_Greedy
3,3.802195150170759,E_Greedy
3,4.293265519522783,E_Greedy
3,4.436268714078116,E_Greedy
3,4.049375112312777,E_Greedy
3,3.099172333427177,E_Greedy
3,2.511497635739641,E_Greedy
3,2.971003221825411,E_Greedy
3,4.015635970144711,E_Greedy
3,3.338971161895379,E_Greedy
3,1.5208143015163178,E_Greedy
3,2.8598866232517546,E_Greedy
3,4.646664080022147,E_Greedy
3,6.541525853375253,E_Greedy
3,5.25733873645029,E_Greedy
3,4.162887706984815,E_Greedy
3,5.130278004177776,E_Greedy
3,5.288890966453456,E_Greedy
3,3.4398777728035252,E_Greedy
3,2.363531302565618,E_Greedy
3,3.72560152410294,E_Greedy
3,4.6976646847514925,E_Greedy
3,3.453787853588922,E_Greedy
3,3.4470068477124025,E_Greedy
3,1.6602176664736357,E_Greedy
3,3.9182007998072477,E_Greedy
3,3.942182976582015,E_Greedy
3,1.758977691638806,E_Greedy
3,4.043190864244074,E_Greedy
3,3.6330037476266224,E_Greedy
3,4.174345874493618,E_Greedy
3,3.788711950897561,E_Greedy
3,3.4286106927309508,E_Greedy
3,5.172942194695542,E_Greedy
3,5.206502935802255,E_Greedy
3,4.329066346412781,E_Greedy
3,3.0188980232751317,E_Greedy
3,4.2816978672687505,E_Greedy
3,4.834743582841308,E_Greedy
3,3.998473654058808,E_Greedy
3,4.445633412425871,E_Greedy
3,4.073402553945077,E_Greedy
3,2.1385978779198336,E_Greedy
3,3.273796798643376,E_Greedy
3,1.9859302637849336,E_Greedy
3,4.3361818260464915,E_Greedy
3,5.44739913722203,E_Greedy
3,4.392916473077034,E_Greedy
3,4.613394634932201,E_Greedy
3,4.308769624536599,E_Greedy
3,2.5494455771636853,E_Greedy
3,1.526148507112508,E_Greedy
3,3.2536257428053434,E_Greedy
3,3.7539015217848344,E_Greedy
3,2.792820139667475,E_Greedy
3,5.6499846376272576,E_Greedy
3,2.728591357749984,E_Greedy
3,3.6868910322545028,E_Greedy
3,4.467482678339322,E_Greedy
3,5.863580682178825,E_Greedy
3,4.64822917231318,E_Greedy
3,2.988826568795342,E_Greedy
3,4.065486121562418,E_Greedy
3,4.442172465655439,E_Greedy
3,2.80225553752605,E_Greedy
3,3.2705945117071087,E_Greedy
3,3.361723282067344,E_Greedy
3,6.108926332557536,E_Greedy
3,1.2357487205727766,E_Greedy
3,4.158165259222516,E_Greedy
3,3.584708094585888,E_Greedy
3,4.0819216675078716,E_Greedy
3,3.3559201587369154,E_Greedy
3,3.731694589619213,E_Greedy
3,3.4831604412618233,E_Greedy
3,3.4980868540458374,E_Greedy
3,0.8550712298464913,E_Greedy
3,5.185613814664592,E_Greedy
3,2.803622250929254,E_Greedy
3,4.543266936576765,E_Greedy
3,3.578144170275663,E_Greedy
3,4.7394377526293505,E_Greedy
3,4.167855137106651,E_Greedy
3,4.170250860831123,E_Greedy
3,2.476322311822292,E_Greedy
3,2.599252418241125,E_Greedy
3,6.997332068545079,E_Greedy
